-118.2854,34.02035,0.
-118.28542041613869,34.02035013367902,0.
-118.28544082910967,34.020350534697535,0.
-118.28546123574566,34.020351203,0.
-118.28548163288023,34.020352138493834,0.
-118.28550201734825,34.02035334104944,0.
-118.28552238598634,34.02035481050022,0.
-118.28554273563326,34.02035654664261,0.
-118.28556306313035,34.02035854923608,0.
-118.28558336532201,34.0203608180032,0.
-118.28560363905608,34.02036335262966,0.
-118.28562388118425,34.02036615276432,0.
-118.28564408856258,34.02036921801924,0.
-118.2856642580518,34.02037254796977,0.
-118.28568438651787,34.02037614215457,0.
-118.28570447083233,34.020380000075676,0.
-118.28572450787274,34.020384121198596,0.
-118.28574449452312,34.020388504952365,0.
-118.28576442767434,34.02039315072962,0.
-118.28578430422459,34.02039805788667,0.
-118.2858041210798,34.020403225743635,0.
-118.28582387515401,34.020408653584475,0.
-118.28584356336987,34.02041434065712,0.
-118.28586318265896,34.02042028617358,0.
-118.2858827299623,34.02042648931004,0.
-118.28590220223074,34.02043294920695,0.
-118.28592159642535,34.02043966496919,0.
-118.28594090951789,34.020446635666154,0.
-118.28596013849112,34.020453860331905,0.
-118.28597928033932,34.020461337965266,0.
-118.28599833206869,34.02046906753,0.
-118.28601729069766,34.02047704795493,0.
-118.2860361532574,34.02048527813407,0.
-118.2860549167922,34.02049375692682,0.
-118.28607357835983,34.02050248315808,0.
-118.28609213503202,34.020511455618426,0.
-118.28611058389478,34.02052067306426,0.
-118.28612892204882,34.02053013421802,0.
-118.28614714661,34.020539837768304,0.
-118.28616525470964,34.02054978237007,0.
-118.28618324349499,34.02055996664483,0.
-118.28620111012955,34.02057038918083,0.
-118.28621885179349,34.020581048533224,0.
-118.28623646568407,34.020591943224304,0.
-118.28625394901596,34.020603071743665,0.
-118.28627129902162,34.02061443254845,0.
-118.28628851295176,34.020626024063525,0.
-118.2863055880756,34.020637844681715,0.
-118.28632252168138,34.020649892764006,0.
-118.2863393110766,34.02066216663979,0.
-118.28635595358841,34.020674664607064,0.
-118.28637244656409,34.0206873849327,0.
-118.28638878737125,34.020700325852644,0.
-118.2864049733983,34.02071348557218,0.
-118.28642100205478,34.02072686226615,0.
-118.2864368707717,34.02074045407923,0.
-118.28645257700188,34.02075425912618,0.
-118.28646811822034,34.02076827549207,0.
-118.28648349192461,34.020782501232574,0.
-118.28649869563507,34.02079693437422,0.
-118.28651372689534,34.02081157291467,0.
-118.28652858327251,34.02082641482297,0.
-118.28654326235761,34.020841458039854,0.
-118.28655776176582,34.02085670047801,0.
-118.28657207913685,34.02087214002235,0.
-118.28658621213526,34.02088777453032,0.
-118.28660015845078,34.0209036018322,0.
-118.28661391579863,34.02091961973138,0.
-118.28662748191977,34.02093582600464,0.
-118.28664085458131,34.020952218402506,0.
-118.28665403157675,34.02096879464951,0.
-118.2866670107263,34.02098555244453,0.
-118.28667978987718,34.02100248946106,0.
-118.28669236690388,34.021019603347604,0.
-118.28670473970851,34.0210368917279,0.
-118.28671690622105,34.021054352201325,0.
-118.2867288643996,34.02107198234318,0.
-118.28674061223076,34.02108977970503,0.
-118.28675214772979,34.02110774181502,0.
-118.28676346894096,34.02112586617827,0.
-118.28677457393779,34.021144150277124,0.
-118.28678546082331,34.021162591571574,0.
-118.28679612773031,34.021181187499565,0.
-118.28680657282162,34.02119993547735,0.
-118.28681679429035,34.02121883289984,0.
-118.28682679036015,34.02123787714098,0.
-118.2868365592854,34.02125706555408,0.
-118.28684609935154,34.021276395472185,0.
-118.28685540887521,34.021295864208426,0.
-118.28686448620454,34.02131546905642,0.
-118.28687332971936,34.021335207290605,0.
-118.28688193783141,34.02135507616663,0.
-118.28689030898458,34.02137507292171,0.
-118.28689844165511,34.02139519477502,0.
-118.28690633435178,34.02141543892806,0.
-118.28691398561617,34.02143580256507,0.
-118.28692139402277,34.02145628285336,0.
-118.28692855817928,34.021476876943716,0.
-118.28693547672671,34.021497581970834,0.
-118.28694214833962,34.021518395053626,0.
-118.28694857172628,34.02153931329568,0.
-118.28695474562888,34.021560333785644,0.
-118.28696066882362,34.02158145359757,0.
-118.28696634012098,34.0216026697914,0.
-118.28697175836582,34.02162397941328,0.
-118.28697692243756,34.021645379496015,0.
-118.28698183125029,34.021666867059466,0.
-118.28698648375301,34.021688439110946,0.
-118.28699087892969,34.02171009264563,0.
-118.28699501579943,34.02173182464694,0.
-118.28699889341664,34.021753632087034,0.
-118.2870025108711,34.0217755119271,0.
-118.28700586728816,34.0217974611179,0.
-118.28700896182875,34.021819476600065,0.
-118.28701179368963,34.02184155530459,0.
-118.2870143621034,34.02186369415323,0.
-118.28701666633866,34.02188589005891,0.
-118.28701870570006,34.02190813992617,0.
-118.28702047952846,34.02193044065153,0.
-118.28702198720099,34.021952789124,0.
-118.28702322813108,34.021975182225425,0.
-118.28702420176866,34.021997616830944,0.
-118.28702490760013,34.022020089809416,0.
-118.28702534514848,34.02204259802385,0.
-118.28702551397336,34.022065138331804,0.
-118.2870254136711,34.02208770758586,0.
-118.28702504387482,34.022110302634,0.
-118.28702440425444,34.02213292032007,0.
-118.28702349451675,34.022155557484204,0.
-118.28702231440542,34.02217821096326,0.
-118.2870208637011,34.022200877591224,0.
-118.28701914222137,34.02222355419966,0.
-118.28701714982081,34.02224623761816,0.
-118.28701488639105,34.02226892467475,0.
-118.28701235186068,34.0222916121963,0.
-118.28700954619542,34.022314297009025,0.
-118.28700646939798,34.02233697593884,0.
-118.2870031215081,34.022359645811875,0.
-118.28699950260265,34.022382303454805,0.
-118.28699561279545,34.022404945695385,0.
-118.28699145223736,34.02242756936281,0.
-118.28698702111627,34.02245017128818,0.
-118.28698231965703,34.02247274830492,0.
-118.28697734812141,34.02249529724923,0.
-118.28697210680815,34.02251781496047,0.
-118.28696659605279,34.022540298281655,0.
-118.28696081622776,34.02256274405983,0.
-118.28695476774224,34.02258514914653,0.
-118.28694845104214,34.022607510398196,0.
-118.28694186661001,34.0226298246766,0.
-118.28693501496505,34.02265208884929,0.
-118.28692789666293,34.02267429979001,0.
-118.28692051229584,34.02269645437911,0.
-118.28691286249227,34.02271854950397,0.
-118.28690494791708,34.02274058205947,0.
-118.28689676927125,34.02276254894835,0.
-118.28688832729195,34.022784447081676,0.
-118.28687962275228,34.02280627337924,0.
-118.28687065646132,34.022828024769986,0.
-118.28686142926387,34.02284969819243,0.
-118.28685194204046,34.02287129059507,0.
-118.28684219570718,34.0228927989368,0.
-118.28683219121552,34.02291422018736,0.
-118.28682192955232,34.02293555132768,0.
-118.28681141173959,34.02295678935035,0.
-118.28680063883435,34.022977931260016,0.
-118.28678961192855,34.022998974073765,0.
-118.28677833214887,34.02301991482155,0.
-118.28676680065658,34.02304075054662,0.
-118.28675501864741,34.02306147830586,0.
-118.28674298735136,34.023082095170246,0.
-118.28673070803252,34.023102598225215,0.
-118.28671818198893,34.02312298457109,0.
-118.28670541055241,34.02314325132343,0.
-118.28669239508837,34.02316339561348,0.
-118.28667913699556,34.02318341458851,0.
-118.28666563770601,34.02320330541224,0.
-118.28665189868471,34.02322306526519,0.
-118.28663792142953,34.023242691345125,0.
